id,text,anger,joy,fear,sadness
3122,Nothings #Working-you're feeling your life's on The Edge_Could go either way #lost all reason for #Living-JesusChristHealsSavesASK #fatloss,0,0,0,1
3123,@khloe_speaks sad music,0,0,0,1
3124,Think Val might be going this week. I'll have to take the rest of the week off work to mourn. I'm sure they'll understand. #GBBO,0,0,0,1
3125,"3 weeks into the course and have had the kitchen sink thrown at me, I m still pulling knives and forks out of my ears",0,0,0,1
3126,Gaaaaaaaad! Should have stayed in London!,0,0,0,1
3127,"@marksandspencer Where has your 50% grapefruit squash gone,not been able to get for weeks #unhappy",0,0,0,1
3128,I mourn the creativity lost.,0,0,0,1
3129,"@Jinath_Hyder I can't have alcohol on it, sadly, but it only flares up under very specific circumstances so I just need to be more careful",0,0,0,1
3130,Add Donte Moncrief to my dismal situation #blessed.,0,0,0,1
3131,Shoutout to the drunk man on the bus who pissed in a bottle and on the seats #grim,0,0,0,1
3132,U know u have too much on ur mind when u find yourself cleaning a stove and kitchen by yourself  at almost 3am...  #pensive,0,0,0,1
3133,@TxDMV @ArkansasBBB i filled out the report on #baitswitch by @Carvana lets go get them fines levied. #badbusiness #honoryourdeal #unhappy,0,0,0,1
3134,Itching something #serious RN haven't slept but considering taking like 6 Benadryl for a 20 min nap I am itching SO BADLY wow,0,0,0,1
3135,@TVsCarlKinsella They're such garbage. Obviously I like that they suck but it's still grim to watch.,0,0,0,1
3136,"For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.",0,0,0,1
3137,Angry shouting match between a #pessimist &amp; an #optimist:\n'You're a half empty-headed @%$!' \n'You're half full of @%$!',0,0,0,1
3138,*Still waits for Yang. Guess she really needs her sleep or something. Kittens feeling kinda dejected right now.* #Offline,0,0,0,1
3139,"@OnesOwnGrief Just a shame his world was gloom from day one almost.Though it makes sense he'd have the whole part hydra,part s.h.i.e.l.d(c)",0,0,0,1
3140,How do u grieve someone who legally wasn't a person yet?,0,0,0,1
3141,It's so gloomy outside. I wish it was as cold as it looked,0,0,0,1
3142,@British_Airways #lost #bag #stillwaiting go home in2days. DM'd you my info and have rung 9times a day. What more can I do? #wheresmybag,0,0,0,1
3143,"When you saw a t-shirt with the phrase 'My mind is a dangerous place to be' and you would like to buy, but in Italy don't sell it. #sadness",0,0,0,1
3144,My nephew sees that i have a frown on my face and he tells me 'you're  beautiful '!😢💞😩,0,0,0,1
3145,Trying to take what's lost and broken and make it right,0,0,0,1
3146,@LondonMidland #dobetter only two carriages on 14:49 Birmingham to Hereford no room to stand anymore Friday commute #unhappy,0,0,0,1
3147,It's become a verb. 'I'm gonna Villaseñor all those old contacts I don't need anymore.' #sadness @melissavcomedy #waitingforexplanation,0,0,0,1
3148,@HillaryClinton @TheDemocrats It's ok 2 be disgusted or dishearten with presidential race but don't let that stop u from voting IT MATTERS,0,0,0,1
3149,5am blues while riding a cab home:\n- my belly is much bigger than the rest of my body\n- but i couldnt be preggy\n- how to lose it in a day,0,0,0,1
3150,Ill say it again. If I was a Black man Id be afraid to leave my house or have a moving violation.\n\n #TerranceCrutcher #truth ,0,0,0,1
3151,"@narcissusheiyan  maybe it'd have been different if I stayed for sixth form? But still, the oppressive architecture, uninteresting people",0,0,0,1
3152,@WYSdaily I'm confident they will NEVER experience our successes of last 50yrs. Best they can hope for is to be another Bournemouth #sad,0,0,0,1
3153,"What's good is that we already hit rock bottom, even though I'm about two more seasons away from new depths of despair. #playoffs? #NJDevils",0,0,0,1
3154,"Absolutely can not believe the generosity pouring out for us, but Id give everything I have for Nick to be healthy and happy. #lost",0,0,0,1
3155,i got his bitch depress,0,0,0,1
3156,@Groupon_UK who do I contact about a shocking experience with Clear Sky Holidays booked through you guys?? #customerservicefail #dreadful,0,0,0,1
3157,"@cotsonika @NHL well, they should all be unhappy for the way they played.  Right @fmjacob ??",0,0,0,1
3158,"@simslover163 I guess it must be really expensive... For me it's that the whole family stayed in Poland, so I really miss them...",0,0,0,1
3159,Regret for the things we did can be tempered by time; it is regret for the things we did not do that is inconsolable.  Sydney J. Harris,0,0,0,1
3160,untypical kinda Friday #dull,0,0,0,1
3161,"My oldest cat pisses me off. She's always been weary of Kennen (senile kinda), but recently shes been sweet. Until she attacked and bit him.",0,0,0,1
3162,@WestermannNina xDD it's a song that can not be weary (?),0,0,0,1
3163,Feels grim not having your nails done,0,0,0,1
3164,"How could such a crooked,stuck up,delusional,dim&amp; #dark hearted dud be surprised losing&amp;prob also ppl won't let their crimes drop! #nwo imo",0,0,0,1
3165,That AK47 leave your spine with a frown,0,0,0,1
3166,a good shorty has so much to offer &amp; it's sad that some of you niggas don't even see it when she right in front of your face and too late,0,0,0,1
3167,@theJeremyVine Noel Edmonds reckons a cat he's talking to is stressed because of the uncertainty over #GBBO future!?!? #plot #lost,0,0,0,1
3168,One way ticket to the blues.,0,0,0,1
3169,@SWP_Roads   How dull.,0,0,0,1
3170,"@thehill George H. Establishment is unhappy Trump's campaign branded his son low-energy, but he could not have beaten the others either.",0,0,0,1
3171,Marcus Roho is dreadful,0,0,0,1
3172,"Im kind of confused.  The one thing i do right now has a great future, but on the other hand so does the new thing .  #needhelp",0,0,0,1
3173,Finished writing my second book tonight. #somber #sad #youpromised #havemercy #author #writer #needpublisher #beingedited #workingonsidebook,0,0,0,1
3174,@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.,0,0,0,1
3175,@DeltaAssist Tried 2 get earlier flt 2day  @BWI Turnd away bcuz it was 2 late Then agent let other pas on #silvereliteleftbehind ,0,0,0,1
3176,Thank God she warned me before I walked to that sink cause lord knows I would've been sick to my stomach and would've wanted to sue lbvfs,0,0,0,1
3177,So now... yeah. I'm home again.\nStill feeling mixed up inside &amp; kinda gloomy. But a little more optimistic that I'll figure this out.,0,0,0,1
3178,penny dreadful just cleaved off a fraction of my heart,0,0,0,1
3179,"@fitzstockcharts Gundlach calling for rounding top, doom and gloom, 15% down move",0,0,0,1
3180,"Everything is far away because time is short, no rest for the weary.",0,0,0,1
3181,@chelseafc let them know it's the #blues,0,0,0,1
3182,We want to help you with your #depression. Give our office a call to learn how #TMS may be the treatment you've been waiting for!,0,0,0,1
3183,"@AliceGoodman17 i dunno, I'm getting less of the spacious lovely autumnal melancholy from our present apocalypse",0,0,0,1
3184,Got paid to vacuum up rat poop. (-: never a dull day in the biology department ...,0,0,0,1
3185,"#Terencecutcher #Tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad, ",0,0,0,1
3186,@pandaflo22 We are sadden by this because we always strive to bring the best service to our customer. We will always be here for you. CM,0,0,0,1
3187,Someone needs to tell Candice she'll be stuck with that shitty pout if the wind changes. #GBBO,0,0,0,1
3188,When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology  #TMS #ECT,0,0,0,1
3189,@PurpleReplisol meden is frowning at you with her non existent face,0,0,0,1
3190,@realDonaldTrump negative campaign of doom and gloom don't win elections,0,0,0,1
3191,"if you have been on depression too u shouldn't be judging him and exposing him to everyone, but helping him",0,0,0,1
3192,@mattwruff sadly there is constitutional RIGHT to have abortion. Yet there is constitutional RIGHT to life. Safety net protects those rights,0,0,0,1
3193,@HeyCaraJay I am inconsolable at this GIF in context,0,0,0,1
3194,"@StarklyDark 'Come here. Come on. Into my arms. I'm not going anywhere, Tony, I swear.' Steve told him, quiet and solemn.",0,0,0,1
3195,Lisa: Getting what you want all the time will ultimately leave you unfulfilled and joyless.,0,0,0,1
3196,@harowe this sad truth!,0,0,0,1
3197,@questlove when are people going to realize that these 'riots' are just perpetuating hate. Saying you're going to boycott a city!?! #lost,0,0,0,1
3198,Don't wanna go to work but I want the money ,0,0,0,1
3199,@ManUtd Rooney needs to come off! Absolutely dreadful! 🙈🙈🙈 class goal from @carras16 @carras16 showing why he should be in the team!!,0,0,0,1
3200,Y'all tune into Snapchat for Beans funereal,0,0,0,1
3201,"At my funeral, when they close the casket, I want them to play, 'Call recording has completed.'' -@GlenEwing #lost #podcasting #talkshoe",0,0,0,1
3202,@RyhenMessedUp goodbye despair,0,0,0,1
3203,Ffs dreadful defending,0,0,0,1
3204,@raylewis name change Uncle Remus Lewis #foh #theydontlikeyoueither #lost #unwoke,0,0,0,1
3205,"the waitress recognised me from last time i was in there moping, after my interview haha",0,0,0,1
3206,What day is it #lost,0,0,0,1
3207,Has anyone noticed that @npr stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised #sad,0,0,0,1
3208,"@ChibiReviews Post series depression can be quite bad, but it will get better, I bet someone will pick the novel soon in the west.",0,0,0,1
3209,@iTriborg — make him feel vigorous. 'Fine. You can kill me now.' Said Hestia with a display of only despair rather than her joyful —,0,0,0,1
3210,"236:416 While she was in her dull and sleeping hour,\nA crew of patches, rude mechanicals,\n#AMNDBots",0,0,0,1
3211,"The 2nd step to beating #anxiety or #depression is realising that it's not about waiting for ...., Take action yourself now.",0,0,0,1
3212,@SimonSSSJ123 @EllieG10853 @Onision @Eugenia_Cooney he sure as hell helped me with my depression and still does,0,0,0,1
3213,@jccrocker #CharlotteProtest do u #wait 4 the facts #video or do u #hate now ask questions later  #protest #PoliceShootings #suggestions,0,0,0,1
3214,"@Nataliem55 sadly, war has often been the factor that jump starts US economic growth",0,0,0,1
3215,@GrimsToyShow grim what the fuck going on with these dame fucking clowns takeing the gameing channel if I had a way to nj I would delete,0,0,0,1
3216,"Leeds surely to drop the prices for that cup tie, rather than the dismal attendance last night..",0,0,0,1
3217,@greencapt there's something to note in the fact that the mask manufacturer produced her smiling and him frowning.,0,0,0,1
3218,The word happiness would lose its meaning if it were not balanced by sadness.,0,0,0,1
3219,@TouchPH  The solution is to punish the criminals. That's the only way to discourage crime. or the circle will continue.,0,0,0,1
3220,@KristenWACamera I really enjoyed both episodes. I had a bit of a gloomy day today but I feel a sense of inspiration from listening.,0,0,0,1
3221,"1Pet 4:7  But the end of all things is at hand: be ye therefore #sober, and #watch unto prayer",0,0,0,1
3222,"@aidanparr haha!! No, sorry was it too grim even for you?! It disturbed me &amp; im starting to lose all trust in Twitter generally!!",0,0,0,1
3223,"Literally had a guy (a some-would-say-successful guy) tell me 'this ship will sail' kay guy, first, you're working with a sub, last, it sunk",0,0,0,1
3224,@RaveenElexiis I fought a racist girl and she stayed in GAVC so if you get kicked out I call BS,0,0,0,1
3225,How brave are the young individuals that have opened up to us about their #depression and #anxiety to help raise awareness!! @beyondblue,0,0,0,1
3226,Just rough situations all around for Schalke and Werder Bremen to start the campaign. Bremen dashed late with a new manager. Both with 0.,0,0,0,1
3227,"Don't blame yourself,' he spoke, as if she were in the room, kicking the chair beneath him.\n#amwriting #dark",0,0,0,1
3228,"@ActualFlatticus @veggie64_leslie @mtracey Call me a pessimist, but I don't think therapy can fix whatever is wrong with Anthony Weiner.",0,0,0,1
3229,November #canola lost $5.50 to $464.20 per tonne.,0,0,0,1
3230,"@ticcikasie1 With a frown, she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer",0,0,0,1
3231,Brad Pitt being investigated for child abuse?! this all just got really #dark,0,0,0,1
3232,Bare videos online but does anyone get rehabilitated? Does anyone actually get help for their affliction? Or do we jut get twitter videos.,0,0,0,1
3233,Always do sober what you said you'd do drunk. That will teach you to keep your mouth shut. \n― Ernest Hemingway #quote,0,0,0,1
3234,"[My teeth were sunk down into the vein of the poor woman who had 'accidentally' had a small problem with her engine, just outside of --",0,0,0,1
3235,@lebara - worst possible decision I could have made when arriving in the UK. Shocking service. Poor coverage. ,0,0,0,1
3236,lost my 244 day snapchat streak i'm done,0,0,0,1
3237,@ReserveHinata tend to them he's going to get infections. \n\nHe's frowning and looking down as he does this. \nIt must hurt damn.],0,0,0,1
3238,@EmotionalLimine you're sadly mistaken if you think I'd make a tweet for an isolated comment by a random twitter user.,0,0,0,1
3239,@ATTCares why do I have 2 wait 48 hours to call YOU back to cancel an order I JUST placed after already spending 2 hours on the phone?! ,0,0,0,1
